object_id,object_type,current_name,suggested_name,issue_type,severity,reason,candidate_names,province,road,lat,lon
vn-toll-results-e9bcdc9b6ca90e,toll_station,Trạm thu phí Đường M1,Trạm thu phí Đường M1,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Đường M1 | Trạm thu phí Đường M1,,,10.824753,106.603516
vn-toll-results-77e47d2d58be12,toll_station,Trạm thu phí Đường Tân Kỳ Tân Quý,Trạm thu phí Đường Tân Kỳ Tân Quý,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Đường Tân Kỳ Tân Quý | Trạm thu phí Đường Tân Kỳ Tân Quý,,,10.789745,106.595885
vn-toll-results-76d3e5c63fb60c,toll_station,Trạm thu phí Đường số 7,Trạm thu phí Đường số 7,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Đường số 7 | Trạm thu phí Đường số 7,,,10.82501,106.602115
vn-toll-results-292365965dc6de,toll_station,Trạm thu phí Đại Xuyên 2,Trạm thu phí Đại Xuyên 2,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Đại Xuyên 2 | Trạm thu phí Đại Xuyên 2,,,20.70211,105.912933
vn-toll-results-bbbbbeef41c550,toll_station,Trạm phát vé lối vào ga nội địa sân bay Nội Bài,Trạm phát vé lối vào ga nội địa sân bay Nội Bài,missing_province_context,low,"province is missing, harder to standardize name",Trạm phát vé lối vào ga nội địa sân bay Nội Bài | Trạm phát vé lối vào ga nội địa sân bay Nội Bài,,,21.213758,105.801742
vn-toll-results-f4ed6158c3a30d,toll_station,Trạm thu phí Tân An,Trạm thu phí́ Tân An,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Tân An | Trạm thu phí Tân An,,,10.547452,106.372365
vn-toll-results-c17a2376b0cb89,toll_station,Trạm thu phí 319 KCN CNC Long Thành,Trạm thu phí 319 KCN CNC Long Thành,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí 319 KCN CNC Long Thành | Trạm thu phí 319 KCN CNC Long Thành,,,10.776661,106.92935
vn-toll-results-d7533fd75a68cf,toll_station,Trạm thu phí 4,Trạm thu phí 4,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí 4 | Trạm thu phí 4,,,10.660946,106.723442
vn-toll-results-fbc3025936ef80,toll_station,Trạm thu phí 5,Trạm thu phí 5,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí 5 | Trạm thu phí 5,,,10.653937,106.938063
vn-toll-results-e2c61b4e755938,toll_station,Trạm thu phí 6,Trạm thu phí 6,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí 6 | Trạm thu phí 6,,,10.663812,106.971937
vn-toll-results-bded8a9f2a57c8,toll_station,Trạm thu phí An Lạc,Trạm thu phí An Lạc,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí An Lạc | Trạm thu phí An Lạc,,,10.730745,106.610549
vn-toll-results-6ff2252e49786b,toll_station,Trạm thu phí BOT,Trạm thu phí BOT,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí BOT | Trạm thu phí BOT,,,18.706686,105.613888
vn-toll-results-3a563783bca3f4,toll_station,Trạm thu phí Bình Chánh,Trạm thu phí Bình Chánh,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Bình Chánh | Trạm thu phí Bình Chánh,,,10.661281,106.55914
vn-toll-results-f0dbe8703fe60a,toll_station,Trạm thu phí Bắc Bỉm Sơn,Trạm thu phí Bắc Bỉm Sơn,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Bắc Bỉm Sơn | Trạm thu phí Bắc Bỉm Sơn,,,20.124809,105.851581
vn-toll-results-f54373378a0b16,toll_station,Trạm thu phí Cầu Giẽ - Ninh Bình Cao Bồ,Trạm thu phí Cầu Giẽ - Ninh Bình Cao Bồ,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Cầu Giẽ - Ninh Bình Cao Bồ | Trạm thu phí Cầu Giẽ - Ninh Bình Cao Bồ,,,20.28872,106.014311
vn-toll-results-951e281d14350c,toll_station,Trạm thu phí Cầu Mỹ Luông,Trạm thu phí Cầu Mỹ Luông,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Cầu Mỹ Luông | Trạm thu phí Cầu Mỹ Luông,,,10.502437,105.494554
vn-toll-results-48248f4a436b06,toll_station,Trạm thu phí IC14,Trạm thu phí IC14,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí IC14 | Trạm thu phí IC14,,,21.878211,104.675454
vn-toll-results-4b51c698d91be4,toll_station,Trạm thu phí IC4,Trạm thu phí IC4,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí IC4 | Trạm thu phí IC4,,,21.35819,105.605608
vn-toll-results-df25b7187cd049,toll_station,Trạm thu phí KCN HANSSIP,Trạm thu phí KCN HANSSIP,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí KCN HANSSIP | Trạm thu phí KCN HANSSIP,,,20.707464,105.917503
vn-toll-results-b81e9e3b43b716,toll_station,Trạm thu phí Liêm Tuyền,Trạm thu phí Liêm Tuyền,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Liêm Tuyền | Trạm thu phí Liêm Tuyền,,,20.539974,105.948268
vn-toll-results-67a6e410a10e41,toll_station,Trạm thu phí Liêm Tuyền (Hà Nội ra Phủ Lý),Trạm thu phí Liêm Tuyền (Hà Nội ra Phủ Lý),missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Liêm Tuyền (Hà Nội ra Phủ Lý) | Trạm thu phí Liêm Tuyền (Hà Nội ra Phủ Lý),,,20.540081,105.947552
vn-toll-results-16c530e1f92491,toll_station,Trạm thu phí Liêm Tuyền (Lối vào đi nam),Trạm thu phí Liêm Tuyền (Lối vào đi nam),missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Liêm Tuyền (Lối vào đi nam) | Trạm thu phí Liêm Tuyền (Lối vào đi nam),,,20.538149,105.947656
vn-toll-results-cf024083593b52,toll_station,Trạm thu phí Long Thới,Trạm thu phí Long Thới,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Long Thới | Trạm thu phí Long Thới,,,10.660347,106.726839
vn-toll-results-fe4d3c24e951ab,toll_station,Trạm thu phí Long Trường,Trạm thu phí Long Trường,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Long Trường | Trạm thu phí Long Trường,,,10.786715,106.830901
vn-toll-results-a77105c244cb59,toll_station,Trạm thu phí Nút giao Cẩm Mỹ,Trạm thu phí Nút giao Cẩm Mỹ,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Nút giao Cẩm Mỹ | Trạm thu phí Nút giao Cẩm Mỹ,,,10.859563,107.235763
vn-toll-results-1c45c3fd6f4111,toll_station,Trạm thu phí Nút giao Xuân Lộc,Trạm thu phí Nút giao Xuân Lộc,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Nút giao Xuân Lộc | Trạm thu phí Nút giao Xuân Lộc,,,10.896345,107.421286
vn-toll-results-c52faf9b348b92,toll_station,Trạm thu phí Phan Rang,Trạm thu phí Phan Rang,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Phan Rang | Trạm thu phí Phan Rang,,,11.627912,108.898875
vn-toll-results-70c775f8a4e694,toll_station,Trạm thu phí Phú Hữu,Trạm thu phí Phú Hữu,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Phú Hữu | Trạm thu phí Phú Hữu,,,10.791609,106.80744
vn-toll-results-44baec63600db9,toll_station,Trạm thu phí Quốc lộ 14 - BP,Trạm thu phí Quốc lộ 14 - BP,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Quốc lộ 14 - BP | Trạm thu phí Quốc lộ 14 - BP,,,11.564076,106.953961
vn-toll-results-4e016e7a8a920c,toll_station,Trạm thu phí Quốc lộ 1A,Trạm thu phí Quốc lộ 1A,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Quốc lộ 1A | Trạm thu phí Quốc lộ 1A,,,21.094946,105.964594
vn-toll-results-e34a65c079e78f,toll_station,Trạm thu phí Quốc lộ 1A,Trạm thu phí Quốc lộ 1A,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Quốc lộ 1A | Trạm thu phí Quốc lộ 1A,,,10.903162,106.844208
vn-toll-results-3daee83ecd2a3e,toll_station,Trạm thu phí Quốc Lộ,Trạm thu phí Quốc Lộ,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Quốc Lộ | Trạm thu phí Quốc Lộ,,,21.457198,106.295906
vn-toll-results-fa75fee205f2ec,toll_station,Trạm thu phí Tống Sơn (Hà Lĩnh cũ),Trạm thu phí Tống Sơn (Hà Lĩnh cũ),missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Tống Sơn (Hà Lĩnh cũ) | Trạm thu phí Tống Sơn (Hà Lĩnh cũ),,,20.000406,105.770482
vn-toll-results-0e3b2adaf70013,toll_station,Trạm thu phí Vĩnh Hảo,Trạm thu phí Vĩnh Hảo,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Vĩnh Hảo | Trạm thu phí Vĩnh Hảo,,,11.304399,108.725077
vn-toll-results-6783d7fc7181dc,toll_station,Trạm thu phí cầu Nguyễn Huệ,Trạm thu phí cầu Nguyễn Huệ,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí cầu Nguyễn Huệ | Trạm thu phí cầu Nguyễn Huệ,,,10.2664,105.874324
vn-toll-results-3fe3affe0cc9b6,toll_station,Trạm thu phí cầu Thanh Mỹ,Trạm thu phí cầu Thanh Mỹ,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí cầu Thanh Mỹ | Trạm thu phí cầu Thanh Mỹ,,,10.408434,105.859615
vn-toll-results-e676b2fb54426d,toll_station,Trạm thu phí cầu treo Huống,Trạm thu phí cầu treo Huống,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí cầu treo Huống | Trạm thu phí cầu treo Huống,,,21.583927,105.865876
vn-toll-results-77badfc41b20d1,toll_station,Trạm thu phí cầu Đồng Nai,Trạm thu phí cầu Đồng Nai,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí cầu Đồng Nai | Trạm thu phí cầu Đồng Nai,,,10.902997,106.843788
vn-toll-results-902e161ae6a10c,toll_station,Trạm thu phí nút giao ĐT.634,Trạm thu phí nút giao ĐT.634,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí nút giao ĐT.634 | Trạm thu phí nút giao ĐT.634,,,14.043348,109.027487
vn-toll-results-50257b7477bc9a,toll_station,Trạm thu phí số 03,Trạm thu phí số 03,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí số 03 | Trạm thu phí số 03,,,10.660289,106.654482
vn-toll-results-7c4a93dd56bb9f,toll_station,Trạm thu phí số 3,Trạm thu phí số 3,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí số 3 | Trạm thu phí số 3,,,11.031479,106.7755
vn-toll-results-329cb8981a939e,toll_station,Trạm thu phí tuyến tránh TX Cai Lậy,Trạm thu phí tuyến tránh TX Cai Lậy,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí tuyến tránh TX Cai Lậy | Trạm thu phí tuyến tránh TX Cai Lậy,,,10.393306,106.143552
vn-toll-results-6539ebfe9288e9,toll_station,Trạm thu phí Đèo Ngang,Trạm thu phí Đèo Ngang,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Đèo Ngang | Trạm thu phí Đèo Ngang,,,17.939489,106.477189
vn-toll-results-70491e7c25f059,toll_station,Trạm thu phí Đường chuyên dùng vận chuyển VLXD Phước Tân (Trạm Phước Tân),Trạm thu phí Đường chuyên dùng vận chuyển VLXD Phước Tân (Trạm Phước Tân),missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Đường chuyên dùng vận chuyển VLXD Phước Tân (Trạm Phước Tân) | Trạm thu phí Đường chuyên dùng vận chuyển VLXD Phước Tân (Trạm Phước Tân),,,10.879647,106.911861
vn-toll-results-c86839a8da086c,toll_station,Trạm thu phí Đồng Giao,Trạm thu phí Đồng Giao,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí Đồng Giao | Trạm thu phí Đồng Giao,,,20.169081,105.870207
vn-toll-results-60cc0884d97283,toll_station,Trạm thu phí đường bộ số 1 DT743,Trạm thu phí đường bộ số 1 DT743,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí đường bộ số 1 DT743 | Trạm thu phí đường bộ số 1 DT743,,,10.977884,106.744844
vn-toll-results-3a4913bba49761,toll_station,plaza toll tam ky,plaza toll tam ky,missing_province_context,low,"province is missing, harder to standardize name",plaza toll tam ky | plaza toll tam ky,,,15.538297,108.453753
vn-toll-results-0809040f917db9,toll_station,Điểm Thu Phí Bến Hải,Điểm Thu Phí Bến Hải,missing_province_context,low,"province is missing, harder to standardize name",Điểm Thu Phí Bến Hải | Điểm Thu Phí Bến Hải,,,10.384581,107.064495
vn-toll-results-18d929834244af,toll_station,Trạm thu phí,Trạm thu phí,generic_name,high,current name is too generic,Trạm thu phí | Trạm thu phí,,,10.888675,106.700936
vn-toll-results-18d929834244af,toll_station,Trạm thu phí,Trạm thu phí,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí | Trạm thu phí,,,10.888675,106.700936
vn-toll-results-389322d4f5b691,toll_station,Trạm thu phí,Trạm thu phí,generic_name,high,current name is too generic,Trạm thu phí | Trạm thu phí,,,10.430492,106.316667
vn-toll-results-389322d4f5b691,toll_station,Trạm thu phí,Trạm thu phí,missing_province_context,low,"province is missing, harder to standardize name",Trạm thu phí | Trạm thu phí,,,10.430492,106.316667
